  -7.4996856093609043        3.6385743796718311     
  -7.4998331636423003        3.6387219105820421     
  -7.5001570221547098        3.6390457309091264     
  -7.5006569360770969        3.6395455918234898     
  -7.5013325653117171        3.6402211532130480     
  -7.5021834782385941        3.6410719834378305     
  -7.5032091513873516        3.6420975590019431     
  -7.5044089690275975        3.6432972641441284     
  -7.5057822226793789        3.6446703903484385     
  -7.5073281105455045        3.6462161357767870     
  -7.5090457368677921        3.6479336046254627     
  -7.5109341112095525        3.6498218064079371     
  -7.5129921476670045        3.6518796551665988     
  -7.5152186640124903        3.6541059686163555     
  -7.5176123807727784        3.6564994672233335     
  -7.5201719202459598        3.6590587732222275     
  -7.5228958054608315        3.6617824095761602     
  -7.5257824590829649        3.6646687988832625     
  -7.5288302022719655        3.6677162622344905     
  -7.5320372534948374        3.6709230180275867     
  -7.5354017273006715        3.6742871807423860     
  -7.5389216330622526        3.6778067596831061     
  -7.5425948736905788        3.6814796576935711     
  -7.5464192443286340        3.6853036698517254     
  -7.5503924310311579        3.6892764821502091     
  -7.5545120094375644        3.6933956701700956     
  -7.5587754434455583        3.6976586977553785     
  -7.5631800838933785        3.7020629156961422     
  -7.5677231672590803        3.7066055604287822     
  -7.5724018143856044        3.7112837527620752     
  -7.5772130292408590        3.7160944966382941     
  -7.5821536977224255        3.7210346779389889     
  -7.5872205865169455        3.7261010633454781     
  -7.5924103420246078        3.7312902992644883     
  -7.5977194893596200        3.7365989108298150     
  -7.6031444314378982        3.7420233009912240     
  -7.6086814481636296        3.7475597497022615     
  -7.6143266957266746        3.7532044132189348     
  -7.6200762060231719        3.7589533235216317     
  -7.6259258862120474        3.7648023878729404     
  -7.6318715184203461        3.7707473885243390     
  -7.6379087596106716        3.7767839825849880     
  -7.6440331416241678        3.7829077020660966     
  -7.6502400714127514        3.7891139541145162     
  -7.6565248314743553        3.7953980214493690     
  -7.6628825805051255        3.8017550630156194     
  -7.6693083542825260        3.8081801148685295     
  -7.6757970667932707        3.8146680913029236     
  -7.6823435116199388        3.8212137862411342     
  -7.6889423636000114        3.8278118748932948     
  -7.6955881807707645        3.8344569157034707     
  -7.7022754066132100        3.8411433525947869     
  -7.7089983726078826        3.8478655175263161     
  -7.7157513011147119        3.8546176333740134     
  -7.7225283085887799        3.8613938171474222     
  -7.7293234091429142        3.8681880835531466     
  -7.7361305184674531        3.8749943489153793     
  -7.7429434581165104        3.8818064354628254     
  -7.7497559601691490        3.8886180759903981     
  -7.7565616722727171        3.8954229189029466     
  -7.7633541630744158        3.9022145336470784     
  -7.7701269280458440        3.9089864165357691     
  -7.7768733957037428        3.9157319969690541     
  -7.7835869342287758        3.9224446440525118     
  -7.7902608584823030        3.9291176736136180     
  -7.7968884374195593        3.9357443556142457     
  -7.8034629018955819        3.9423179219557616     
  -7.8099774528584707        3.9488315746711882     
  -7.8164252699223464        3.9552784944968784     
  -7.8227995203103484        3.9616518498139879     
  -7.8290933681558261        3.9679448059479077     
  -7.8352999841475803        3.9741505348115158     
  -7.8414125555027798        3.9802622248758617     
  -7.8474242962488345        3.9862730914495614     
  -7.8533284577931717        3.9921763872458831     
  -7.8591183397575701        3.9979654132141329     
